"","state","location","both_sexes_2008","females_2008","males_2008"
"1","National","United States",56.1,49,63.4
"2","Alabama","Alabama",42.6,35.5,50
"3","Alabama","Autauga County",41.2,33.7,48.9
"4","Alabama","Baldwin County",55.1,48.2,62.3
"5","Alabama","Barbour County",37,29.1,45.3
"6","Alabama","Bibb County",34.2,26.7,42.1
"7","Alabama","Blount County",34.1,25.3,43.2
"8","Alabama","Bullock County",36.5,28.6,44.7
"9","Alabama","Butler County",35.6,27.8,43.7
"10","Alabama","Calhoun County",38.9,31.2,46.9
"11","Alabama","Chambers County",36.7,29.8,43.8
"12","Alabama","Cherokee County",31.9,21.9,42.2
"13","Alabama","Chilton County",31.6,22.8,40.7
"14","Alabama","Choctaw County",31.5,21.4,42
"15","Alabama","Clarke County",34.6,26,43.5
"16","Alabama","Clay County",29.8,22.1,37.8
"17","Alabama","Cleburne County",30.8,22.3,39.6
"18","Alabama","Coffee County",40.2,33.4,47.3
"19","Alabama","Colbert County",36.2,29.7,42.9
"20","Alabama","Conecuh County",36.5,27.7,45.7
"21","Alabama","Coosa County",34.7,26.3,43.5
"22","Alabama","Covington County",35.8,29.4,42.3
"23","Alabama","Crenshaw County",31.5,23.3,40
"24","Alabama","Cullman County",32.9,24,42.2
"25","Alabama","Dale County",40.4,32.8,48.2
"26","Alabama","Dallas County",39.7,32.9,46.6
"27","Alabama","DeKalb County",31,21.6,40.7
"28","Alabama","Elmore County",42.9,37,48.9
"29","Alabama","Escambia County",35.9,30.2,41.8
"30","Alabama","Etowah County",38.5,30.2,47.2
"31","Alabama","Fayette County",28.7,20.1,37.7
"32","Alabama","Franklin County",28.6,19.3,38.3
"33","Alabama","Geneva County",33.1,24.5,42
"34","Alabama","Greene County",36.2,26.3,46.3
"35","Alabama","Hale County",35.8,25.1,46.9
"36","Alabama","Henry County",34.3,26.7,42.3
"37","Alabama","Houston County",42.8,35.8,50.1
"38","Alabama","Jackson County",31.4,23.2,40
"39","Alabama","Jefferson County",49.9,43.7,56.4
"40","Alabama","Lamar County",27.9,19.5,36.7
"41","Alabama","Lauderdale County",35.7,29,42.7
"42","Alabama","Lawrence County",28.8,20.7,37.2
"43","Alabama","Lee County",49.9,45.2,54.7
"44","Alabama","Limestone County",36.5,29.3,44
"45","Alabama","Lowndes County",37.1,26.3,48.2
"46","Alabama","Macon County",42.5,35.8,49.5
"47","Alabama","Madison County",48.6,42.9,54.5
"48","Alabama","Marengo County",37.7,28.1,47.7
"49","Alabama","Marion County",27.4,18.3,37
"50","Alabama","Marshall County",36.8,27.8,46.2
"51","Alabama","Mobile County",47.8,39.6,56.3
"52","Alabama","Monroe County",34.3,24.8,44.1
"53","Alabama","Montgomery County",48.8,43.3,54.4
"54","Alabama","Morgan County",39.3,31.1,47.9
"55","Alabama","Perry County",35.9,25.7,46.4
"56","Alabama","Pickens County",30.6,21.4,40.1
"57","Alabama","Pike County",39.6,32.1,47.3
"58","Alabama","Randolph County",35.7,27.1,44.6
"59","Alabama","Russell County",38.3,33.1,43.8
"60","Alabama","Shelby County",51.3,45.4,57.4
"61","Alabama","St. Clair County",38.8,31.5,46.3
"62","Alabama","Sumter County",36.7,27,46.6
"63","Alabama","Talladega County",37.2,28.2,46.6
"64","Alabama","Tallapoosa County",37.8,29.7,46.1
"65","Alabama","Tuscaloosa County",44.6,38.1,51.3
"66","Alabama","Walker County",31.3,23.5,39.3
"67","Alabama","Washington County",31.7,22.5,41.2
"68","Alabama","Wilcox County",35,24.5,46
"69","Alabama","Winston County",29.4,20.2,39
"70","Alaska","Alaska",57.3,51.3,63.5
"71","Alaska","Aleutians East Borough",52.3,41.5,63.5
"72","Alaska","Aleutians West Census Area",52.4,45,60.1
"73","Alaska","Anchorage Municipality",59.6,53.1,66.3
"74","Alaska","Bethel Census Area",35.7,30.4,41.2
"75","Alaska","Bristol Bay Borough",62.4,57.6,67.4
"76","Alaska","Denali Borough, Yukon-Koyukuk Census Area",47.3,41.1,53.6
"77","Alaska","Dillingham Census Area",41.9,37.8,46
"78","Alaska","Fairbanks North Star Borough",59,53.2,65
"79","Alaska","Haines Borough",62.6,54.6,71
"80","Alaska","Hoonah-Angoon Census Area, Skagway Municipality, Yakutat City and Borough",60.5,52.5,68.9
"81","Alaska","Juneau City and Borough",61.6,55,68.5
"82","Alaska","Kenai Peninsula Borough",59,54.5,63.7
"83","Alaska","Ketchikan Gateway Borough, Petersburg Census Area, Prince of Wales-Hyder Census Area, Wrangell City and Borough",58.3,50.7,66.2
"84","Alaska","Kodiak Island Borough",58.4,52,65.1
"85","Alaska","Lake and Peninsula Borough",46.6,43,50.4
"86","Alaska","Matanuska-Susitna Borough",55.3,50,60.8
"87","Alaska","Nome Census Area",39.1,31.8,46.6
"88","Alaska","North Slope Borough",43.8,37.6,50.1
"89","Alaska","Northwest Arctic Borough",34.5,30.5,38.7
"90","Alaska","Sitka City and Borough",60,53.4,67
"91","Alaska","Southeast Fairbanks Census Area",54.3,46.3,62.7
"92","Alaska","Valdez-Cordova Census Area",59.5,51.8,67.4
"93","Alaska","Wade Hampton Census Area",27.6,23.4,32
"94","Arizona","Apache County",34.7,25.9,43.9
"95","Arizona","Arizona",58.3,51.8,65
"96","Arizona","Cochise County",53.6,43.7,63.9
"97","Arizona","Coconino County",58.4,51.4,65.6
"98","Arizona","Gila County",53.1,43.6,63
"99","Arizona","Graham County",36,27.3,44.9
"100","Arizona","Greenlee County",45.4,36.9,54.1
"101","Arizona","La Paz County",53.4,47.8,59.2
"102","Arizona","Maricopa County",59.4,53.1,65.9
"103","Arizona","Mohave County",60.4,53.4,67.6
"104","Arizona","Navajo County",41.8,33,50.9
"105","Arizona","Pima County",59.7,53.9,65.6
"106","Arizona","Pinal County",56.4,50.2,62.8
"107","Arizona","Santa Cruz County",55.6,45.3,66.3
"108","Arizona","Yavapai County",60.2,54,66.5
"109","Arizona","Yuma County",54.4,44.9,64.1
"110","Arkansas","Arkansas",44.5,36.4,53
"111","Arkansas","Arkansas County",42.8,34.9,51
"112","Arkansas","Ashley County",36,27.6,44.8
"113","Arkansas","Baxter County",50,40.7,59.7
"114","Arkansas","Benton County",51.5,43.5,59.8
"115","Arkansas","Boone County",39.6,30.6,48.9
"116","Arkansas","Bradley County",33.6,24.9,42.6
"117","Arkansas","Calhoun County",39.3,29.2,49.7
"118","Arkansas","Carroll County",46.3,36.4,56.6
"119","Arkansas","Chicot County",36.8,27.5,46.3
"120","Arkansas","Clark County",38.8,30.3,47.6
"121","Arkansas","Clay County",38.5,31.7,45.5
"122","Arkansas","Cleburne County",44.7,36.3,53.4
"123","Arkansas","Cleveland County",38.6,28.7,48.8
"124","Arkansas","Columbia County",40.6,31.5,50
"125","Arkansas","Conway County",46.4,35.9,57.2
"126","Arkansas","Craighead County",39.7,32.6,47.2
"127","Arkansas","Crawford County",40.8,32,49.8
"128","Arkansas","Crittenden County",42.6,35.7,49.8
"129","Arkansas","Cross County",38,30.4,45.8
"130","Arkansas","Dallas County",42.4,32,53.2
"131","Arkansas","Desha County",38.2,28.3,48.5
"132","Arkansas","Drew County",39,29.7,48.6
"133","Arkansas","Faulkner County",45.9,38.6,53.4
"134","Arkansas","Franklin County",43.9,34.4,53.7
"135","Arkansas","Fulton County",40,31.4,48.9
"136","Arkansas","Garland County",52.4,44.3,60.8
"137","Arkansas","Grant County",40.2,32,48.8
"138","Arkansas","Greene County",39.8,31.6,48.4
"139","Arkansas","Hempstead County",39.6,30.9,48.6
"140","Arkansas","Hot Spring County",40.3,31,49.9
"141","Arkansas","Howard County",36.2,26.8,46
"142","Arkansas","Independence County",40.4,31.5,49.7
"143","Arkansas","Izard County",40.3,30.4,50.6
"144","Arkansas","Jackson County",37.8,29.8,46.1
"145","Arkansas","Jefferson County",43.7,34.6,53.1
"146","Arkansas","Johnson County",38.7,27.6,50.2
"147","Arkansas","Lafayette County",36.1,26.8,45.7
"148","Arkansas","Lawrence County",36.2,27.5,45.1
"149","Arkansas","Lee County",36.2,29.9,42.7
"150","Arkansas","Lincoln County",34.4,26.6,42.4
"151","Arkansas","Little River County",38.2,30,46.7
"152","Arkansas","Logan County",38.4,29.4,47.8
"153","Arkansas","Lonoke County",43.8,34.8,53.1
"154","Arkansas","Madison County",40.1,29.5,51
"155","Arkansas","Marion County",47.7,39.6,56.1
"156","Arkansas","Miller County",43.1,34.5,52
"157","Arkansas","Mississippi County",34,26.3,42
"158","Arkansas","Monroe County",36.6,27.8,45.8
"159","Arkansas","Montgomery County",38.6,29,48.6
"160","Arkansas","Nevada County",39.6,31.1,48.4
"161","Arkansas","Newton County",39.4,29.8,49.3
"162","Arkansas","Ouachita County",38.7,27.1,50.8
"163","Arkansas","Perry County",40.3,30.7,50.3
"164","Arkansas","Phillips County",39.1,30.6,47.9
"165","Arkansas","Pike County",35.8,26.3,45.8
"166","Arkansas","Poinsett County",34.4,25.8,43.4
"167","Arkansas","Polk County",39.3,29,49.9
"168","Arkansas","Pope County",44.6,35.3,54.2
"169","Arkansas","Prairie County",38.6,29.5,48.1
"170","Arkansas","Pulaski County",53.4,46.2,60.9
"171","Arkansas","Randolph County",35.7,26.9,44.9
"172","Arkansas","Saline County",48.6,42.1,55.2
"173","Arkansas","Scott County",35.8,26.3,45.6
"174","Arkansas","Searcy County",38.8,29.8,48
"175","Arkansas","Sebastian County",44.6,35.4,54.2
"176","Arkansas","Sevier County",34.2,25.5,43.2
"177","Arkansas","Sharp County",38.3,29.3,47.7
"178","Arkansas","St. Francis County",36.2,29.2,43.5
"179","Arkansas","Stone County",38.5,30.6,46.6
"180","Arkansas","Union County",38.7,29.4,48.4
"181","Arkansas","Van Buren County",42.9,34.4,51.7
"182","Arkansas","Washington County",50,42.7,57.7
"183","Arkansas","White County",38,30.8,45.4
"184","Arkansas","Woodruff County",37.6,28.2,47.2
"185","Arkansas","Yell County",37.5,27.3,48
"186","California","Alameda County",59.8,54.1,65.6
"187","California","Alpine County",57.1,53.4,61
"188","California","Amador County",62.4,59,65.9
"189","California","Butte County",56.7,50.2,63.6
"190","California","Calaveras County",61.5,56.4,66.8
"191","California","California",56.1,48.3,64.3
"192","California","Colusa County",53.2,43.5,63.2
"193","California","Contra Costa County",63.2,57.4,69.1
"194","California","Del Norte County",51.8,47.1,56.8
"195","California","El Dorado County",65.4,60.3,70.6
"196","California","Fresno County",47.1,38.3,56.3
"197","California","Glenn County",53,43.7,62.5
"198","California","Humboldt County",60.2,55.5,65
"199","California","Imperial County",42.7,29.5,56.5
"200","California","Inyo County",57.8,50.5,65.4
"201","California","Kern County",47,37.7,56.6
"202","California","Kings County",48.5,39,58.3
"203","California","Lake County",57.7,50.3,65.4
"204","California","Lassen County",55.2,52.2,58.2
"205","California","Los Angeles County",52.5,43.4,62
"206","California","Madera County",49.8,39.3,60.7
"207","California","Marin County",72.8,69.2,76.6
"208","California","Mariposa County",60.5,55.5,65.8
"209","California","Mendocino County",60.5,55,66.1
"210","California","Merced County",47.3,37,58
"211","California","Modoc County",58,53,63.3
"212","California","Mono County",63.3,57.6,69.2
"213","California","Monterey County",54.3,45.1,63.8
"214","California","Napa County",64.3,57.2,71.6
"215","California","Nevada County",66.5,62.5,70.5
"216","California","Orange County",58.6,51,66.5
"217","California","Placer County",63,57.9,68.2
"218","California","Plumas County",62.9,57.7,68.2
"219","California","Riverside County",54,45.4,62.9
"220","California","Sacramento County",57.6,52.3,63
"221","California","San Benito County",54.7,44.4,65.3
"222","California","San Bernardino County",50.3,40.8,60.2
"223","California","San Diego County",58.8,51.3,66.6
"224","California","San Francisco County",64.9,59.3,70.6
"225","California","San Joaquin County",52,44,60.3
"226","California","San Luis Obispo County",62.5,57.3,67.9
"227","California","San Mateo County",63.3,56.9,70
"228","California","Santa Barbara County",60.4,52.2,68.9
"229","California","Santa Clara County",59,51.4,66.9
"230","California","Santa Cruz County",64.2,58.8,69.8
"231","California","Shasta County",55.6,49.6,61.7
"232","California","Sierra County",60,54.5,65.8
"233","California","Siskiyou County",58.5,52.8,64.4
"234","California","Solano County",58.8,52.3,65.5
"235","California","Sonoma County",66.8,62.1,71.6
"236","California","Stanislaus County",51.9,42.9,61.2
"237","California","Sutter County",52,44.4,60
"238","California","Tehama County",56.6,50.3,63
"239","California","Trinity County",59,53.9,64.4
"240","California","Tulare County",46.7,35.7,58.1
"241","California","Tuolumne County",58.8,54.5,63.4
"242","California","Ventura County",60,52,68.3
"243","California","Yolo County",62.5,54.8,70.4
"244","California","Yuba County",54,45.1,63.2
"245","Colorado","Adams County, Boulder County, Broomfield County, Jefferson County, Weld County",66.2,59.8,72.9
"246","Colorado","Alamosa County",49,41,57.3
"247","Colorado","Arapahoe County",65.8,60.2,71.7
"248","Colorado","Archuleta County",66.8,60,73.8
"249","Colorado","Baca County",56.6,48.3,65.1
"250","Colorado","Bent County",54.1,48.1,60.3
"251","Colorado","Chaffee County",66.8,61.8,72
"252","Colorado","Cheyenne County",61.4,51.8,71.3
"253","Colorado","Clear Creek County",75.3,70.2,80.6
"254","Colorado","Colorado",65.2,59.1,71.4
"255","Colorado","Conejos County",38.5,28.7,48.6
"256","Colorado","Costilla County",47.7,37.8,58
"257","Colorado","Crowley County",46.2,40.4,52.3
"258","Colorado","Custer County",66.7,59.5,74.1
"259","Colorado","Delta County",62.4,57.2,67.9
"260","Colorado","Denver County",64.8,58.7,71.2
"261","Colorado","Dolores County",67.6,59.6,75.9
"262","Colorado","Douglas County",72,67.8,76.4
"263","Colorado","Eagle County",74.9,68.8,81.2
"264","Colorado","El Paso County",61.4,55.4,67.5
"265","Colorado","Elbert County",64.3,57.8,71
"266","Colorado","Fremont County",58.5,53,64.3
"267","Colorado","Garfield County",67.6,60.7,74.8
"268","Colorado","Gilpin County",75.1,69.2,81.1
"269","Colorado","Grand County",74.2,69.1,79.6
"270","Colorado","Gunnison County",72.7,65.9,79.9
"271","Colorado","Hinsdale County",75.5,71.2,79.9
"272","Colorado","Huerfano County",59.6,52.5,66.9
"273","Colorado","Jackson County",69.3,62.5,76.5
"274","Colorado","Kiowa County",38.4,29.8,47.2
"275","Colorado","Kit Carson County",54.9,46.5,63.7
"276","Colorado","La Plata County",70.6,64.8,76.6
"277","Colorado","Lake County",67.1,61.7,72.7
"278","Colorado","Larimer County",68.4,63.4,73.6
"279","Colorado","Las Animas County",56,46.9,65.5
"280","Colorado","Lincoln County",56.3,50.8,62
"281","Colorado","Logan County",60.8,54,67.9
"282","Colorado","Mesa County",61.2,56.2,66.4
"283","Colorado","Mineral County",56.1,48.6,63.8
"284","Colorado","Moffat County",63.2,55.7,70.9
"285","Colorado","Montezuma County",58.4,49.5,67.7
"286","Colorado","Montrose County",61.6,53.6,69.9
"287","Colorado","Morgan County",54.4,42.3,66.9
"288","Colorado","Otero County",52,43.7,60.6
"289","Colorado","Ouray County",73.1,66.5,79.9
"290","Colorado","Park County",71.6,66.5,76.8
"291","Colorado","Phillips County",51.2,41.2,61.6
"292","Colorado","Pitkin County",80.5,77,84.1
"293","Colorado","Prowers County",53.6,45.3,62.1
"294","Colorado","Pueblo County",57.5,51.1,64.1
"295","Colorado","Rio Blanco County",62,53,71.5
"296","Colorado","Rio Grande County",56.6,47.9,65.7
"297","Colorado","Routt County",78.4,75.2,81.7
"298","Colorado","Saguache County",51.9,42.5,61.6
"299","Colorado","San Juan County",67.8,60.2,75.7
"300","Colorado","San Miguel County",75.8,70.5,81.3
"301","Colorado","Sedgwick County",52.9,44.1,62.1
"302","Colorado","Summit County",79.8,77,82.8
"303","Colorado","Teller County",67.6,60.6,74.9
"304","Colorado","Washington County",62.5,54.5,70.7
"305","Colorado","Yuma County",60.3,51.6,69.3
"306","Connecticut","Connecticut",66,60.9,71.3
"307","Connecticut","Fairfield County",67.8,62.5,73.3
"308","Connecticut","Hartford County",64.8,59.9,69.9
"309","Connecticut","Litchfield County",68.9,63.8,74.2
"310","Connecticut","Middlesex County",69.7,66.3,73.4
"311","Connecticut","New Haven County",63.7,58,69.6
"312","Connecticut","New London County",66.7,62.1,71.3
"313","Connecticut","Tolland County",69.5,65.6,73.5
"314","Connecticut","Windham County",61.1,55.4,66.9
"315","Delaware","Delaware",59.5,52.4,66.8
"316","Delaware","Kent County",53.4,44.5,62.6
"317","Delaware","New Castle County",61.9,55.3,68.8
"318","Delaware","Sussex County",57.3,50.2,64.5
"319","District Of Columbia","District Of Columbia",65.1,57.9,72.6
"320","District Of Columbia","District of Columbia",65.1,57.9,72.6
"321","Florida","Alachua County",58,51.3,65
"322","Florida","Baker County",39.2,30.7,48
"323","Florida","Bay County",52.5,46.1,59.1
"324","Florida","Bradford County",38.9,30.1,47.9
"325","Florida","Brevard County",58.8,51.6,66.2
"326","Florida","Broward County",56,47.6,64.7
"327","Florida","Calhoun County",38.5,30.7,46.7
"328","Florida","Charlotte County",61.3,55,67.8
"329","Florida","Citrus County",56.2,49.1,63.5
"330","Florida","Clay County",54.9,48.2,61.9
"331","Florida","Collier County",63.1,58.8,67.6
"332","Florida","Columbia County",43.7,35.7,52
"333","Florida","DeSoto County",42.9,36.3,49.7
"334","Florida","Dixie County",40.1,34.3,46.2
"335","Florida","Duval County",52.5,44.5,60.7
"336","Florida","Escambia County",49.6,40,59.5
"337","Florida","Flagler County",61.1,53.6,68.8
"338","Florida","Florida",55.5,48.4,62.9
"339","Florida","Franklin County",55.5,46.3,65.1
"340","Florida","Gadsden County",40.4,31,50.1
"341","Florida","Gilchrist County",39.5,30.6,48.9
"342","Florida","Glades County",42,35.1,49.1
"343","Florida","Gulf County",44.5,36,53.4
"344","Florida","Hamilton County",36.8,28.7,45.2
"345","Florida","Hardee County",34.8,26.3,43.5
"346","Florida","Hendry County",40.5,32.9,48.3
"347","Florida","Hernando County",56.1,50.4,62.1
"348","Florida","Highlands County",49.6,42.4,57.1
"349","Florida","Hillsborough County",53.9,47.9,60.2
"350","Florida","Holmes County",36.9,28.2,45.8
"351","Florida","Indian River County",62.6,58.8,66.5
"352","Florida","Jackson County",38.7,29.9,47.9
"353","Florida","Jefferson County",43.3,33.4,53.6
"354","Florida","Lafayette County",36.5,29.6,43.6
"355","Florida","Lake County",56.5,49.5,63.7
"356","Florida","Lee County",60.8,54.6,67.1
"357","Florida","Leon County",57.4,49.2,66
"358","Florida","Levy County",43,34.4,52
"359","Florida","Liberty County",32,23.1,41.3
"360","Florida","Madison County",37.4,28.8,46.3
"361","Florida","Manatee County",58.9,53.4,64.6
"362","Florida","Marion County",53.9,47.5,60.5
"363","Florida","Martin County",64.7,59.7,69.9
"364","Florida","Miami-Dade County",50.6,41.7,59.8
"365","Florida","Monroe County",66.4,61.8,71.2
"366","Florida","Nassau County",52.4,44.8,60.2
"367","Florida","Okaloosa County",56.6,49.2,64.4
"368","Florida","Okeechobee County",44.5,38.2,51
"369","Florida","Orange County",54.4,46.7,62.4
"370","Florida","Osceola County",48.3,41,55.9
"371","Florida","Palm Beach County",59.3,53,65.9
"372","Florida","Pasco County",56.3,49.9,62.8
"373","Florida","Pinellas County",61.5,54.7,68.6
"374","Florida","Polk County",49.6,41.9,57.7
"375","Florida","Putnam County",42.1,33.8,50.6
"376","Florida","Santa Rosa County",54.6,49.1,60.3
"377","Florida","Sarasota County",65.2,59.3,71.4
"378","Florida","Seminole County",58.2,52.7,64
"379","Florida","St. Johns County",67.1,62.2,72.2
"380","Florida","St. Lucie County",55.5,48.7,62.5
"381","Florida","Sumter County",57.6,52.5,62.8
"382","Florida","Suwannee County",38.6,30.9,46.6
"383","Florida","Taylor County",39.7,33,46.7
"384","Florida","Union County",37.3,29.4,45.4
"385","Florida","Volusia County",57,49.7,64.5
"386","Florida","Wakulla County",50.3,40.7,60.2
"387","Florida","Walton County",53.5,47.2,59.9
"388","Florida","Washington County",35.2,26.8,43.9
"389","Georgia","Appling County",29.7,21.1,38.5
"390","Georgia","Atkinson County",29.9,20.3,39.7
"391","Georgia","Bacon County",29.4,21,38.1
"392","Georgia","Baker County",38.3,30,47
"393","Georgia","Baldwin County",44.4,38.5,50.5
"394","Georgia","Banks County",33.1,26,40.5
"395","Georgia","Barrow County",46.5,38,55.3
"396","Georgia","Bartow County",41.7,33.2,50.5
"397","Georgia","Ben Hill County",33.2,24.1,42.8
"398","Georgia","Berrien County",39.8,29.2,50.8
"399","Georgia","Bibb County",44.5,37.4,52
"400","Georgia","Bleckley County",32.8,24.9,41.1
"401","Georgia","Brantley County",32.8,24.6,41.4
"402","Georgia","Brooks County",39.1,30.8,47.6
"403","Georgia","Bryan County",52.1,43.2,61.3
"404","Georgia","Bulloch County",45.3,37.1,53.8
"405","Georgia","Burke County",34,25.3,42.9
"406","Georgia","Butts County",37.3,29.3,45.6
"407","Georgia","Calhoun County",30.3,22,38.9
"408","Georgia","Camden County",49.4,40.7,58.5
"409","Georgia","Candler County",39.2,29.9,48.8
"410","Georgia","Carroll County",41.8,33.6,50.3
"411","Georgia","Catoosa County",38.9,30.1,48
"412","Georgia","Charlton County",37.6,29.6,45.9
"413","Georgia","Chatham County",55,48,62.2
"414","Georgia","Chattahoochee County",44.3,32.6,56.5
"415","Georgia","Chattooga County",31.8,22.8,41.2
"416","Georgia","Cherokee County",54.7,46.2,63.5
"417","Georgia","Clarke County",53.2,48.9,57.6
"418","Georgia","Clay County",32.2,23.1,41.7
"419","Georgia","Clayton County",43.7,34.5,53.3
"420","Georgia","Clinch County",35.9,27.2,45
"421","Georgia","Cobb County",59.6,51.8,67.6
"422","Georgia","Coffee County",33.1,23.3,43.2
"423","Georgia","Colquitt County",34.9,25.9,44.2
"424","Georgia","Columbia County",55.8,47.4,64.5
"425","Georgia","Cook County",35.8,26.7,45.3
"426","Georgia","Coweta County",48.3,38.8,58.2
"427","Georgia","Crawford County",41.2,32.1,50.6
"428","Georgia","Crisp County",38.4,30.3,46.7
"429","Georgia","Dade County",38.6,28.7,48.8
"430","Georgia","Dawson County",44.4,36.4,52.7
"431","Georgia","Decatur County",38,27.3,49.1
"432","Georgia","DeKalb County",57.2,49.3,65.4
"433","Georgia","Dodge County",29.8,21.4,38.5
"434","Georgia","Dooly County",32.8,24.3,41.5
"435","Georgia","Dougherty County",44.2,36.8,51.9
"436","Georgia","Douglas County",46.4,38.9,54.3
"437","Georgia","Early County",38.1,27.9,48.8
"438","Georgia","Echols County",34.6,25.6,44
"439","Georgia","Effingham County",44.5,35.1,54.3
"440","Georgia","Elbert County",37.7,29.3,46.4
"441","Georgia","Emanuel County",35.6,27,44.4
"442","Georgia","Evans County",38.9,30.5,47.5
"443","Georgia","Fannin County",35.8,29.6,42.2
"444","Georgia","Fayette County",57.1,48.5,66
"445","Georgia","Floyd County",38.7,31.3,46.5
"446","Georgia","Forsyth County",59,50.8,67.4
"447","Georgia","Franklin County",35.6,27,44.5
"448","Georgia","Fulton County",60.5,54.2,67.1
"449","Georgia","Georgia",48.6,40.7,56.7
"450","Georgia","Gilmer County",40.6,32.2,49.4
"451","Georgia","Glascock County",33.8,26.8,41.2
"452","Georgia","Glynn County",53.8,47.3,60.6
"453","Georgia","Gordon County",37.5,29.1,46.3
"454","Georgia","Grady County",36.6,27.2,46.3
"455","Georgia","Greene County",45.9,37.1,55.1
"456","Georgia","Gwinnett County",54.5,46.6,62.7
"457","Georgia","Habersham County",38.9,31.1,47
"458","Georgia","Hall County",45.3,37,53.9
"459","Georgia","Hancock County",33,26.6,39.6
"460","Georgia","Haralson County",34,24.9,43.5
"461","Georgia","Harris County",46.7,38,55.6
"462","Georgia","Hart County",37.7,30.1,45.5
"463","Georgia","Heard County",34.4,25.1,44.1
"464","Georgia","Henry County",47,38,56.3
"465","Georgia","Houston County",48.2,39.9,56.8
"466","Georgia","Irwin County",33.8,24.7,43.2
"467","Georgia","Jackson County",44.1,37.1,51.5
"468","Georgia","Jasper County",41.6,32.4,51.1
"469","Georgia","Jeff Davis County",28.8,20.9,36.9
"470","Georgia","Jefferson County",35,26.2,44.1
"471","Georgia","Jenkins County",31.5,23.3,40
"472","Georgia","Johnson County",31.5,23.8,39.4
"473","Georgia","Jones County",42.2,33.7,50.9
"474","Georgia","Lamar County",37.6,29.2,46.3
"475","Georgia","Lanier County",38.4,29.9,47.2
"476","Georgia","Laurens County",36.8,28.7,45.1
"477","Georgia","Lee County",46.4,38.3,54.8
"478","Georgia","Liberty County",45.4,36.9,54.2
"479","Georgia","Lincoln County",37.6,28.2,47.3
"480","Georgia","Long County",35.4,28.8,42.2
"481","Georgia","Lowndes County",45.9,38.4,53.7
"482","Georgia","Lumpkin County",47,39.3,55
"483","Georgia","Macon County",37.4,28.9,46.2
"484","Georgia","Madison County",37.6,30.2,45.4
"485","Georgia","Marion County",36.5,27.5,45.8
"486","Georgia","McDuffie County",38.7,29.1,48.6
"487","Georgia","McIntosh County",43.5,36,51.3
"488","Georgia","Meriwether County",39,30.4,47.9
"489","Georgia","Miller County",39,29.3,49.1
"490","Georgia","Mitchell County",34.4,24.9,44.2
"491","Georgia","Monroe County",43.4,35.3,51.8
"492","Georgia","Montgomery County",32.6,24.3,41.3
"493","Georgia","Morgan County",46.5,38.5,54.8
"494","Georgia","Murray County",32.7,24.3,41.5
"495","Georgia","Muscogee County",48.9,39,59.2
"496","Georgia","Newton County",44.5,36.5,52.8
"497","Georgia","Oconee County",54.1,48.3,60.1
"498","Georgia","Oglethorpe County",39.9,31.3,48.8
"499","Georgia","Paulding County",46.8,36.9,57
"500","Georgia","Peach County",42.2,33.1,51.7
"501","Georgia","Pickens County",49.9,41.9,58.1
"502","Georgia","Pierce County",32,24.2,40
"503","Georgia","Pike County",38.7,29.6,48
"504","Georgia","Polk County",34.5,25.6,43.8
"505","Georgia","Pulaski County",37.4,28.4,46.7
"506","Georgia","Putnam County",45.1,38.6,51.9
"507","Georgia","Quitman County",34.1,23.4,45.2
"508","Georgia","Rabun County",47.3,40.8,54
"509","Georgia","Randolph County",33.9,25,43.1
"510","Georgia","Richmond County",47.5,41,54.2
"511","Georgia","Rockdale County",47.3,38.5,56.3
"512","Georgia","Schley County",40.1,30.2,50.3
"513","Georgia","Screven County",39.6,29.5,50.1
"514","Georgia","Seminole County",41.2,30.2,52.6
"515","Georgia","Spalding County",41.6,32.6,50.9
"516","Georgia","Stephens County",37,29.1,45.1
"517","Georgia","Stewart County",33.1,25.2,41.3
"518","Georgia","Sumter County",37.5,29.1,46.2
"519","Georgia","Talbot County",35.9,26.9,45.3
"520","Georgia","Taliaferro County",30.1,21.6,38.9
"521","Georgia","Tattnall County",35,27.6,42.8
"522","Georgia","Taylor County",30.9,22.9,39.2
"523","Georgia","Telfair County",32.1,24,40.5
"524","Georgia","Terrell County",35,26.5,43.8
"525","Georgia","Thomas County",42.1,33.2,51.4
"526","Georgia","Tift County",36.6,27.7,45.8
"527","Georgia","Toombs County",33.7,27,40.8
"528","Georgia","Towns County",44.3,37.6,51.3
"529","Georgia","Treutlen County",32.3,25.1,39.8
"530","Georgia","Troup County",43.9,34.2,53.9
"531","Georgia","Turner County",29.8,22.5,37.4
"532","Georgia","Twiggs County",29.4,21.4,37.8
"533","Georgia","Union County",42,36.1,48.1
"534","Georgia","Upson County",34.8,27.8,42.1
"535","Georgia","Walker County",34,25.7,42.7
"536","Georgia","Walton County",43.3,35.9,51.1
"537","Georgia","Ware County",36.5,28.6,44.7
"538","Georgia","Warren County",29.5,21.3,38.1
"539","Georgia","Washington County",37.8,28.8,47.1
"540","Georgia","Wayne County",33.8,25.6,42.4
"541","Georgia","Webster County",33.5,25.9,41.4
"542","Georgia","Wheeler County",28.8,21.5,36.4
"543","Georgia","White County",47.8,41.9,53.9
"544","Georgia","Whitfield County",36.2,26.9,45.9
"545","Georgia","Wilcox County",26.9,19.5,34.5
"546","Georgia","Wilkes County",39.6,30.9,48.7
"547","Georgia","Wilkinson County",34.1,26,42.6
